input_smile,is_patented,patent_cid,similar_smile_patent
CN(CCC(N)CC(=O)NC1COCC(C(=O)O)=C1n1cc(N)cnc1=O)C(=N)N,False,,
CN(CCC(N)CC(=O)NC1COCC(C(=O)O)=C1n1ccc(N)nc1=O)C(=N)N,False,,
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,True,2484.0,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32
CNC1C(C)OC(OC2c3c(O)c(C)cc(C(=O)NC(C)C(=O)O)c3-c3cc4c(c(O)c3C2O)C(C(C)=O)C(=O)C(=O)C4)C(O)C1OC1OCC(O)C(O)C1O,False,,
CNC1C(C)OC(OC2c3cc(C)c(C(=O)NC(C)C(=O)O)c(O)c3-c3c(cc4c(c3O)C(=O)c3cc(OC)cc(O)c3C4=O)C2O)C(O)C1OC1OCC(O)C(O)C1O,True,5479145.0,CC1C(C(C(C(O1)OC2C(C3=CC4=C(C(=C3C5=C2C=C(C(=C5O)C(=O)NC(C)C(=O)O)C)O)C(=O)C6=C(C4=O)C(=CC(=C6)OC)O)O)O)OC7C(C(C(CO7)O)O)O)NC
CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(OC4OC(C)C(O)C(N)C4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,True,11981152.0,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(CC(CC(CC(=O)CC(CC(=O)OC1C(C)CCC(CC(=O)C3=CC=C(C=C3)N)O)O)O)O)O)O)O)O)C(=O)OC)OC4C(C(C(C(O4)C)O)N)O.CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(CC(CC(CC(=O)CC(CC(=O)OC1C(C)CCC(CC(=O)C3=CC=C(C=C3)NC)O)O)O)O)O)O)O)O)C(=O)OC)OC4C(C(C(C(O4)C)O)N)O
CNc1ccccc1C(=O)CC(O)CCC(C)C1OCC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)C2CC(O)C(C(=O)OC)C(O2)C(OC2OC(O)C(N)C(O)C2C)CC=CC=CC=CC=CC=CC=CC=CC1C,False,,
COC(=CC(N)=O)C(C)C(C=Cc1csc(-c2csc(C(C)C=CC=CC(C)C)n2)n1)OC,True,10972974.0,CC(C)C=CC=CC(C)C1=NC(=CS1)C2=NC(=CS2)C=CC(C(C)C(=CC(=O)N)OC)OC
COC(=CC(N)=O)C(C)C(C=Cc1csc(-c2ncsc2C(C)C=CC=CC(C)C)n1)OC,False,,
COC(=O)C1C(O)C(O)C23CCC(O)C1(O2)C(=O)C(OC1OC(C)C(O)C(O)C1N)C(C)=CC=CC=CC=CC=CC=CC=CC(O)COCC(O)C(O)CCC(O)C(=O)CCCCCCC3C,False,,
COC(=O)C1C(O)CC2(O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=CC(OC3OC(C)C(O)C(N)C3O)CC1O2,True,5280965.0,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
COC(=O)c1ccc(=O)c2nc3c(=CO)c(O)cc(=O)c3[nH]c12,True,135457300.0,COC(=O)C1=C2C(=NC3=C(N2)C(=O)C=C(C3=CO)O)C(=O)C=C1
COC1=C(O)C(C)=C(O)C(C)C2(O)CC3(CCC(C)CO3)OC(C)(C(C)=CC=C(C)CC(=O)OC1)C2C,False,,
COC1=CC(C)=CC(C)C(O)C(C)CC(C)=CC=CC(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O,True,6436223.0,CC1CC(=CC=CC(C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C(C)C)C)O)O)O)OC)C
COC1=CC(C)=CC(C)C(O)CCC(C(C)C(O)C(C)C2(O)CC(C(C)C)C(O)C(C)O2)=CC=C(C)C(O)C(C)OC1=O,True,129396804.0,CC1CC(=CC=CC(C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C(C)C)C)OC(=O)C=CC(=O)O)O)O)OC)C
COC=C(C(=O)OC)C(C)=CC=Cc1ccccc1,True,6437379.0,CC(=CC=CC1=CC=CC=C1)C(=COC)C(=O)OC
COc1cc(CC(O)C2NC(=O)C3CC(O)CN3C(=O)C(C(C)O)NC(=O)C(NCC3CCC(C(=N)SC(=N)c4ccc(N5CCC(OC)(C6CCCCC6)CC5)cc4)CC3)CC(O)CNC(=O)CNC(=O)C(C(O)CCNC(CO)CO)NC2=O)ccc1O,False,,
COc1cc(CC2NC(=O)C=CCC(C(C)C3OC3c3ccccc3)OC(=O)C(CC(C)C)OC(=O)C(C)CNC2=O)ccc1Cl,False,,
COc1ccc(-n2cc(C(c3c(C)[nH][nH]c3=O)c3c(C)[nH][nH]c3=O)nn2)cc1,True,163323739.0,CC1=C(C(=O)NN1)C(C2=CN(N=N2)C3=CC=C(C=C3)OC)C4=C(NNC4=O)C
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,True,86298.0,COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccccc2Cl)cc1OC,True,86298.0,COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC
COc1ccc(CC2NC(=O)C=CCC(C(C)C3OC3c3ccccc3)OC(=O)C(CC(C)C)OC(=O)C(C)CNC2=O)cc1Cl,True,9939639.0,CC(C)CC1C(=O)OC(CC=CC(=O)NC(C(=O)NCC(C(=O)O1)(C)C)CC2=CC(=C(C=C2)OC)Cl)C(C)C3C(O3)C4=CC=CC=C4
CSCC1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)O1,True,6433427.0,CSCC1CN(C(=O)O1)N=CC2=CC=C(O2)[N+](=O)[O-]
CSCC1OCN(N=Cc2cc([N+](=O)[O-])co2)C1=O,False,,
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(CC(N)=O)NC(=O)C1CCCN1)C(C)C)C(=O)NCC(=O)NCC=O,False,,
Cc1ccc(C(C)C)c(O)c1,True,6989.0,CC1=CC(=C(C=C1)C(C)C)O
Cc1ccc(C(Cn2ccnc2)[Se][Se]C(Cn2ccnc2)c2ccc(C)cc2)cc1,True,174218199.0,C1=CC=C(C=C1)CC(CC2=CC=CC=C2)(N3C=CN=C3)N4C=CN=C4
Cc1ccc(CC(CC(=O)NCCc2ccc3c(c2)OCO3)C(=O)O)cc1,True,3133539.0,CC1=CC=C(C=C1)CC(CC(=O)NCCC2=CC3=C(C=C2)OCO3)C(=O)O
Cc1ccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)cc1,True,5506.0,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4
Cc1ccc(N(C)C(=S)Oc2ccc3ccccc3c2)cc1,True,5510.0,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2
Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,True,159326.0,CC1=CC(=C(C=C1)OC2=CC=CC=C2C3=CSC(=N3)NC4=NCCCN4)C
Cc1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)c(C)c1,True,159326.0,CC1=CC(=C(C=C1)OC2=CC=CC=C2C3=CSC(=N3)NC4=NCCCN4)C
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,True,5506.0,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=C(C=C2)C4CCC3C4
ClC(Cl)(Cl)c1nn2cnnc2s1,False,,
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,True,4189.0,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,True,51755.0,C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
Clc1ccc(C(Cn2ccnc2)OCc2cccc(Sc3ccccc3)c2)cc1Cl,False,,
Clc1ccc(C(Cn2ccnc2)OCc2csc(Cl)c2)c(Cl)c1,True,5482.0,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,True,200103.0,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-]
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)cc1Cl,True,65863.0,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
Clc1ccc(C(Cn2ccnc2)OCc2csc3cc(Cl)ccc23)c(Cl)c1,True,65863.0,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
Clc1ccc(C(Cn2ccnc2)[Se]Cc2ccccc2Br)c(Cl)c1,True,53871397.0,C1=CC(=CC=C1C=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Br
Clc1ccc(C(Cn2ccnc2)[Se]Cc2ccccc2Cl)c(Cl)c1,True,3006895.0,C1=CC=C(C(=C1)CC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(-c4ccccc4)cc3)O2)c(Cl)c1,True,13104852.0,C1C(OC(O1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)COC4=CC=C(C=C4)C5=CC=CC=C5
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)c(Cl)c2)cc1Cl,True,20365332.0,C1=CC=C(C=C1)CCC(CN2C=CN=C2)OCC3=CC(=C(C=C3)Cl)Cl
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,True,4189.0,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,True,4189.0,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
Clc1ccc(OCCCN2CCOCC2)cc1-c1ccccc1,False,,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,True,2812.0,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
Cn1c2c(c3cc(O)ccc31)C(=O)C(Nc1ccc(Cl)cc1)=CC2=O,True,131704488.0,CN1C2=C(C=C(C=C2)O)C3=C1C(=O)C=C(C3=O)NC4=CC=C(C=C4)Cl
Fc1ccc(C(Cn2ccnc2)[Se]Cc2ccc(Cl)cc2Cl)c(F)c1,True,162676958.0,C1=CC(=C(C=C1F)F)C(CN2C=CN=C2)[Se]CC3=C(C=C(C=C3)Cl)Cl
Fc1ccc(C(Cn2ccnc2)[Se]Cc2ccccc2Cl)c(F)c1,True,162676958.0,C1=CC(=C(C=C1F)F)C(CN2C=CN=C2)[Se]CC3=C(C=C(C=C3)Cl)Cl
N#CC(=C1SCC(c2ccccc2Cl)S1)n1ccnc1,True,3003141.0,C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl
NC(C(=O)O)C1CC(Cl)=NO1,True,294641.0,C1C(ON=C1Cl)C(C(=O)O)N
NC(C(=O)O)C1ON=CC1Cl,False,,
NC(CC(=O)CO)C(=O)O,True,10219513.0,C(C(C(=O)O)N)C(=O)CO
NCC(Cl)C(O)c1cnc(N)[nH]1,True,65911.0,C1=C(NC(=N1)N)C(C(CN)Cl)O
Nc1[nH]c(=O)ncc1F,True,3366.0,C1=NC(=O)NC(=C1F)N
Nc1c(-c2cc(Cc3ccccc3COc3ccccn3)no2)ccc[n+]1COP(=O)([O-])O,True,44123754.0,C1=CC=NC(=C1)OCC2=CC=C(C=C2)CC3=NOC(=C3)C4=C([N+](=CC=C4)COP(=O)(O)[O-])N
Nc1cc(F)nc(=O)[nH]1,False,,
O=C(C=Cc1ccccc1Cl)Nc1c(C2=NCCO2)cnn1-c1ccc(Cl)cc1,False,,
O=C(C=Cc1ccccc1Cl)Nc1c(C2=NCCO2)cnn1-c1ccccc1Cl,False,,
O=C(CCl)c1cc([N+](=O)[O-])co1,False,,
O=C(CCl)c1ccc(Oc2ccc(C(=O)CCl)cc2)cc1,True,194699.0,C1=CC(=CC=C1C(=O)CCl)OC2=CC=C(C=C2)C(=O)CCl
O=C(CCl)c1ccc(Oc2cccc(C(=O)CCl)c2)cc1,True,194699.0,C1=CC(=CC=C1C(=O)CCl)OC2=CC=C(C=C2)C(=O)CCl
O=C(CCl)c1ccc([N+](=O)[O-])o1,True,21753.0,C1=C(OC(=C1)[N+](=O)[O-])C(=O)CCl
O=C(CCl)c1ccccc1O,True,12408428.0,C1=CC=C(C(=C1)C(=O)CCl)O
O=C(CCl)c1occc1[N+](=O)[O-],False,,
O=C(COC1=C(C(F)(F)F)C=NC(C(F)(F)F)C1)NNc1ccc(F)cc1F,False,,
O=C(Nc1nc(Cc2cccc3ccccc23)cs1)C1CCCCC1,True,142892857.0,CCC1CC=C(C=C1)C2=CSC(=N2)NC(=O)CC3=CC4=CC=CC=C4C=C3
O=C(O)CNCP(=O)(O)O,True,3496.0,C(C(=O)O)NCP(=O)(O)O
O=C(O)c1ccccc1,True,243.0,C1=CC=C(C=C1)C(=O)O
O=C([O-])CNCP(=O)([O-])O,True,23673029.0,C(C(=O)[O-])NCP(=O)(O)O.[K+]
O=C1CN=C(c2ccccc2Br)c2cc(F)ccc2N1CCCn1nnc(-c2ccc(Cl)cc2)n1,False,,
O=CC=CC=CC=O,True,5986428.0,C=CC=CC=O
O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,True,214356.0,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)OP(=O)(O)O
O=S(=O)(NC(c1ccccc1)C(NC(=S)NCc1ccccc1)c1ccccc1)c1ccccc1,False,,
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,True,13916.0,C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])C2=CNC=C2Cl
O=[N+]([O-])c1ccc(-c2c[nH]c(Cl)c2)cc1Cl,True,11436010.0,C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])C2=CNC=C2
O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,True,16726.0,C1(=O)NC(=O)N(C(=O)N1Cl)Cl
O=c1[nH]sc2cc(Cl)ccc12,True,6258.0,C1=CC2=C(C=C1Cl)SNC2=O
O=c1c2ccccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,True,86417.0,C1=CC2=C(C=C1F)C(=O)N(C(=N2)N3C=NC=N3)C4=C(C=C(C=C4)Cl)Cl
OB(O)O,True,7628.0,B(O)(O)O
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc2c(c1)CCCCC2,False,,
OC(Cn1cncn1)(Cn1cnc(C=Cc2ccc(OCC(F)(F)C(F)F)cc2)n1)c1ccc(F)cc1F,True,6442246.0,C1=CC(=CC=C1C=CC2=NN(C=N2)CC(CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)OCC(C(F)F)(F)F
OC(Cn1cnnn1)(c1c(F)cccc1F)C(F)(F)c1cc(-c2ccccc2OC(F)(F)F)ccn1,True,91886002.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OC(F)(F)F
OC(Cn1cnnn1)(c1c(F)cccc1F)C(F)(F)c1ccc(-c2ccc(OC(F)(F)F)cc2)cn1,True,77050711.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OCC(F)(F)F
OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OC(F)(F)F)cc2)cn1,True,77050711.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OCC(F)(F)F
OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,True,77050711.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OCC(F)(F)F
OC(Cn1cnnn1)(c1cccc(F)c1F)C(F)(F)c1ncccc1-c1ccc(OC(F)(F)F)cc1,True,77050711.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OCC(F)(F)F
OCC(O)COc1cccc(Cl)c1,True,7697.0,C1=CC(=CC=C1OCC(CO)O)Cl
OCC(O)COc1ccccc1Cl,True,84933.0,C1=CC=C(C(=C1)OCCO)Cl
OCCN1CCN(c2cc(-c3ccsc3)c3nc(-c4cccc(F)c4)cn3n2)CC1,True,46836257.0,C1CN(CCN1CCO)C2=NN3C(=NC(=C3C4=CC=NC=C4)C5=CC=CS5)C=C2
OCCOc1ccc(Cl)cc1,True,7697.0,C1=CC(=CC=C1OCC(CO)O)Cl
Oc1c(Cl)cc(Cl)c2cccnc12,True,2722.0,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1
Oc1c(I)cc(Cl)c2cccnc12,True,2788.0,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,True,8425.0,C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O
S=[Se],True,24011.0,S=[Se]
S=[Se]=S,True,24087.0,S=[Se]=S
[Ag],True,23954.0,[Ag]
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,True,460129.0,C(C(C(=O)O)N)OC(=O)C=[N+]=[N-]
[O-][n+]1ccccc1S,True,23673459.0,C1=CC=[N+](C(=C1)S)[O-].[Na+]
[O-][n+]1ccccc1SSc1cccc[n+]1[O-],True,26041.0,C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2]
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,True,2378.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4
c1ccc(-c2nc3ccccc3s2)c(OCCn2cc(COc3cccc4cccnc34)nn2)c1,False,,
c1ccc(Cc2nnc3ccncc3n2)cc1,True,213010.0,C1=CC=C2C(=C1)C3=C(C=N2)N=CN=N3
c1ccc(OCC2=Nc3cnccc3NN2)cc1,True,168888.0,C1=CC=C(C=C1)OCC2=NC3=C(C=CN=C3)NN2.Cl
